experiment_id,cohort,persona,policy,target_id,loop,probe_id,thumb,target_rank,target_share,top_id,entropy_before_bits,entropy_after_bits,realized_bits,first_up_loop,surfaced
targeted-eig-aec84a9237,heldout,default,passive,2019|Audi|A8 L,8,2025|Lexus|LC 500h,down,2164,0.0001564514558,2026|Mercedes-Benz|EQE 320 4matic (SUV),12.68133761,12.68082722,0.000510383192,,false
targeted-eig-aec84a9237,heldout,default,passive,2019|Audi|A8 L,9,2026|Mercedes-Benz|EQE 320 4matic (SUV),down,1176,0.0001579390549,2017|GMC|Acadia Limited AWD,12.68082722,12.6807998,2.742308502e-05,,false
targeted-eig-aec84a9237,heldout,default,passive,2019|Audi|A8 L,10,2017|GMC|Acadia Limited AWD,down,3502,0.0001543135724,2017|Cadillac|CT6 Plug-In,12.6807998,12.68053347,0.00026632656,,false
targeted-eig-aec84a9237,heldout,default,passive,2019|Audi|A8 L,11,2017|Cadillac|CT6 Plug-In,down,2872,0.0001555961631,2025|Kia|Soul,12.68053347,12.68064841,-0.0001149330254,,false
targeted-eig-aec84a9237,heldout,default,passive,2019|Audi|A8 L,12,2025|Kia|Soul,down,1688,0.0001576192282,2024|Toyota|GR Corolla,12.68064841,12.67998808,0.000660329275,,false
targeted-eig-aec84a9237,heldout,default,passive,2019|Audi|A8 L,13,2024|Toyota|GR Corolla,down,1095,0.0001584499213,2023|Audi|S4,12.67998808,12.67988969,9.839070545e-05,,false
targeted-eig-aec84a9237,heldout,default,passive,2019|Audi|A8 L,14,2023|Audi|S4,down,2348,0.0001559722298,2026|Chevrolet|Corvette ZR1X,12.67988969,12.67952443,0.0003652587947,,false
targeted-eig-aec84a9237,heldout,default,passive,2019|Audi|A8 L,15,2026|Chevrolet|Corvette ZR1X,down,2673,0.0001559249049,2017|Ram|Promaster City,12.67952443,12.67928699,0.0002374361213,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,1,2026|Volkswagen|Tiguan 4motion,down,3851,0.0001513042176,2018|Cadillac|Escalade 2WD,12.68956125,12.68586109,0.003700167295,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,2,2018|Cadillac|Escalade 2WD,down,2716,0.0001544551867,2020|Ford|Escape FWD PHEV,12.68586109,12.68427357,0.001587518214,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,3,2020|Ford|Escape FWD PHEV,down,989,0.0001582934345,2020|Subaru|BRZ tS,12.68427357,12.68361402,0.0006595479506,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,4,2020|Subaru|BRZ tS,down,1165,0.0001574129556,2023|Ford|F150 Pickup 4WD FFV,12.68361402,12.68360668,7.343942674e-06,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,5,2023|Ford|F150 Pickup 4WD FFV,down,757,0.0001597571496,2022|Audi|Q5 TFSI e quattro,12.68360668,12.68125221,0.002354470268,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,6,2022|Audi|Q5 TFSI e quattro,down,130,0.0001614112683,2019|Chevrolet|Impala,12.68125221,12.68141144,-0.0001592298357,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,7,2019|Chevrolet|Impala,down,181,0.0001603833478,2025|Lexus|LC 500h,12.68141144,12.68133761,7.383017295e-05,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,8,2025|Lexus|LC 500h,down,101,0.0001609223251,2026|Mercedes-Benz|EQE 320 4matic (SUV),12.68133761,12.68082722,0.000510383192,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,9,2026|Mercedes-Benz|EQE 320 4matic (SUV),down,3553,0.0001543948714,2017|GMC|Acadia Limited AWD,12.68082722,12.6807998,2.742308502e-05,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,10,2017|GMC|Acadia Limited AWD,down,1625,0.0001578620942,2017|Cadillac|CT6 Plug-In,12.6807998,12.68053347,0.00026632656,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,11,2017|Cadillac|CT6 Plug-In,down,1416,0.0001576822496,2025|Kia|Soul,12.68053347,12.68064841,-0.0001149330254,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,12,2025|Kia|Soul,down,2214,0.0001567882329,2024|Toyota|GR Corolla,12.68064841,12.67998808,0.000660329275,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,13,2024|Toyota|GR Corolla,down,1159,0.0001583602342,2023|Audi|S4,12.67998808,12.67988969,9.839070545e-05,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,14,2023|Audi|S4,down,392,0.0001599311285,2026|Chevrolet|Corvette ZR1X,12.67988969,12.67952443,0.0003652587947,,false
targeted-eig-aec84a9237,heldout,default,passive,2025|Volkswagen|ID. Buzz,15,2026|Chevrolet|Corvette ZR1X,down,287,0.0001609050409,2017|Ram|Promaster City,12.67952443,12.67928699,0.0002374361213,,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,1,2026|Volkswagen|Tiguan 4motion,down,1339,0.0001575821005,2018|Cadillac|Escalade 2WD,12.68956125,12.68586109,0.003700167295,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,2,2018|Cadillac|Escalade 2WD,down,416,0.0001604438483,2020|Ford|Escape FWD PHEV,12.68586109,12.68427357,0.001587518214,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,3,2020|Ford|Escape FWD PHEV,down,43,0.0001628271817,2020|Subaru|BRZ tS,12.68427357,12.68361402,0.0006595479506,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,4,2020|Subaru|BRZ tS,up,6,0.001921866701,2020|Subaru|BRZ tS,12.68361402,12.48683396,0.1967800603,4,true
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,5,2018|Subaru|BRZ tS,down,6,0.0007012300754,2026|Subaru|BRZ,12.48683396,12.57951565,-0.09268169334,4,true
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,6,2026|Subaru|BRZ,down,5779,9.626375834e-05,2020|Subaru|WRX,12.57951565,12.59876,-0.01924434933,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,7,2020|Subaru|WRX,down,5346,0.0001132272208,2020|Subaru|BRZ tS,12.59876,12.61346727,-0.01470727013,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,8,2021|Nissan|370Z,down,4568,0.000127826305,2020|Subaru|BRZ tS,12.61346727,12.61778996,-0.004322682666,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,9,2020|Hyundai|Veloster N,down,3470,0.0001454057913,2020|Subaru|BRZ tS,12.61778996,12.62461515,-0.00682519849,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,10,2018|Toyota|86,down,2379,0.0001618890977,2020|Subaru|BRZ tS,12.62461515,12.62772838,-0.003113222244,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,11,2019|Subaru|Ascent,down,1465,0.0001795391653,2020|Subaru|BRZ tS,12.62772838,12.6304297,-0.002701326557,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,12,2019|Acura|NSX Hybrid,down,690,0.0001990321224,2020|Subaru|BRZ tS,12.6304297,12.63295731,-0.002527609634,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,13,2018|Hyundai|Elantra GT,down,316,0.0002163540576,2020|Subaru|BRZ tS,12.63295731,12.63208273,0.0008745821349,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,14,2022|Mercedes-Benz|AMG GLB35 4matic,down,145,0.0002398233073,2020|Subaru|BRZ tS,12.63208273,12.62789954,0.004183186958,4,false
targeted-eig-aec84a9237,heldout,default,passive,2020|Subaru|BRZ,15,2021|BMW|Z4 sDrive30i,down,70,0.000257383689,2020|Subaru|BRZ tS,12.62789954,12.63091001,-0.003010463143,4,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,1,2026|Volkswagen|Tiguan 4motion,down,5162,0.0001470796325,2018|Cadillac|Escalade 2WD,12.68956125,12.68586109,0.003700167295,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,2,2018|Cadillac|Escalade 2WD,down,2897,0.0001540680699,2020|Ford|Escape FWD PHEV,12.68586109,12.68427357,0.001587518214,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,3,2020|Ford|Escape FWD PHEV,down,4777,0.0001505912464,2020|Subaru|BRZ tS,12.68427357,12.68361402,0.0006595479506,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,4,2020|Subaru|BRZ tS,down,4052,0.0001524581888,2023|Ford|F150 Pickup 4WD FFV,12.68361402,12.68360668,7.343942674e-06,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,5,2023|Ford|F150 Pickup 4WD FFV,down,2481,0.0001565640082,2022|Audi|Q5 TFSI e quattro,12.68360668,12.68125221,0.002354470268,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,6,2022|Audi|Q5 TFSI e quattro,down,3266,0.0001552910789,2019|Chevrolet|Impala,12.68125221,12.68141144,-0.0001592298357,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,7,2019|Chevrolet|Impala,down,1988,0.0001572404971,2025|Lexus|LC 500h,12.68141144,12.68133761,7.383017295e-05,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,8,2025|Lexus|LC 500h,down,1602,0.0001571651897,2026|Mercedes-Benz|EQE 320 4matic (SUV),12.68133761,12.68082722,0.000510383192,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,9,2026|Mercedes-Benz|EQE 320 4matic (SUV),down,1345,0.0001576541192,2017|GMC|Acadia Limited AWD,12.68082722,12.6807998,2.742308502e-05,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,10,2017|GMC|Acadia Limited AWD,down,2577,0.0001561207672,2017|Cadillac|CT6 Plug-In,12.6807998,12.68053347,0.00026632656,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,11,2017|Cadillac|CT6 Plug-In,down,3043,0.0001552755681,2025|Kia|Soul,12.68053347,12.68064841,-0.0001149330254,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,12,2025|Kia|Soul,down,4278,0.0001525413345,2024|Toyota|GR Corolla,12.68064841,12.67998808,0.000660329275,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,13,2024|Toyota|GR Corolla,down,4941,0.0001507899536,2023|Audi|S4,12.67998808,12.67988969,9.839070545e-05,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,14,2023|Audi|S4,down,4395,0.000152576926,2026|Chevrolet|Corvette ZR1X,12.67988969,12.67952443,0.0003652587947,,false
targeted-eig-aec84a9237,heldout,default,passive,2021|Toyota|Sienna Hybrid AWD,15,2026|Chevrolet|Corvette ZR1X,down,3488,0.000154215441,2017|Ram|Promaster City,12.67952443,12.67928699,0.0002374361213,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,1,2021|Toyota|Venza AWD,down,3326,0.000156321836,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,2,2019|BMW|M850i xDrive Coupe,down,2035,0.0001613269547,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,3,2021|Ford|EcoSport FWD,down,1414,0.0001643996413,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,605,0.000168642755,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,5,2020|Jeep|Gladiator Pickup 4WD,down,237,0.000172340061,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,179,0.0001732105388,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,7,2017|Nissan|Titan 2WD,down,77,0.0001753431014,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,8,2018|Audi|A5 Sportback quattro,down,623,0.0001675004731,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,9,2022|Mercedes-Benz|C300 Convertible,down,629,0.0001673585709,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,10,2020|Kia|Niro Plug-in Hybrid,down,545,0.000166392225,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,11,2017|Ford|Explorer AWD FFV,down,472,0.0001680689043,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,12,2017|BMW|430i Gran Coupe,down,949,0.0001657560674,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,13,2022|Lexus|RX 350,down,691,0.0001672038452,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,14,2026|Ford|Bronco Badlands 4WD,down,470,0.0001700114392,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Acura|ILX,15,2020|Honda|Accord,down,582,0.000168557538,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,1,2021|Toyota|Venza AWD,down,3381,0.0001561180994,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,2,2019|BMW|M850i xDrive Coupe,down,1927,0.000161735872,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,3,2021|Ford|EcoSport FWD,down,3209,0.0001561633161,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,1702,0.0001633650083,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,5,2020|Jeep|Gladiator Pickup 4WD,down,800,0.0001678495012,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,623,0.0001686566418,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,7,2017|Nissan|Titan 2WD,down,287,0.000171578083,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,8,2018|Audi|A5 Sportback quattro,down,1169,0.0001638779148,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,9,2022|Mercedes-Benz|C300 Convertible,down,1234,0.0001633267064,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,10,2020|Kia|Niro Plug-in Hybrid,down,1504,0.0001622383179,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,11,2017|Ford|Explorer AWD FFV,down,1107,0.0001646508242,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,12,2017|BMW|430i Gran Coupe,down,1225,0.0001645951817,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,13,2022|Lexus|RX 350,down,1036,0.0001654189896,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,14,2026|Ford|Bronco Badlands 4WD,down,788,0.0001677018753,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,default,active,2018|Audi|A3,15,2020|Honda|Accord,down,1183,0.0001651872035,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,1,2021|Toyota|Venza AWD,down,1448,0.0001616051968,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,2,2019|BMW|M850i xDrive Coupe,down,3145,0.0001575121788,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,3,2021|Ford|EcoSport FWD,down,2246,0.0001603119882,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,1935,0.0001623788502,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,5,2020|Jeep|Gladiator Pickup 4WD,down,998,0.0001665558072,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,1583,0.0001633296046,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,7,2017|Nissan|Titan 2WD,down,1123,0.0001653892023,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,8,2018|Audi|A5 Sportback quattro,down,733,0.000166533911,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,9,2022|Mercedes-Benz|C300 Convertible,down,635,0.0001673198931,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,10,2020|Kia|Niro Plug-in Hybrid,down,633,0.0001658589916,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,11,2017|Ford|Explorer AWD FFV,down,584,0.0001672793989,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,12,2017|BMW|430i Gran Coupe,down,981,0.0001655531081,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,13,2022|Lexus|RX 350,down,670,0.0001673771806,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,14,2026|Ford|Bronco Badlands 4WD,down,543,0.0001694092714,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,default,active,2019|BMW|740e xDrive,15,2020|Honda|Accord,down,567,0.0001686865432,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,1,2021|Toyota|Venza AWD,down,3447,0.0001558644972,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,2,2019|BMW|M850i xDrive Coupe,down,457,0.0001677902031,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,3,2021|Ford|EcoSport FWD,down,80,0.0001742139843,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,75,0.000175552248,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,5,2020|Jeep|Gladiator Pickup 4WD,down,32,0.0001776601858,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,92,0.0001750756199,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,7,2017|Nissan|Titan 2WD,down,75,0.00017546066,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,8,2018|Audi|A5 Sportback quattro,down,19,0.0001776198799,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,9,2022|Mercedes-Benz|C300 Convertible,down,7,0.0001805393996,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,true
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,10,2020|Kia|Niro Plug-in Hybrid,down,49,0.0001738240423,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,11,2017|Ford|Explorer AWD FFV,down,17,0.0001754275242,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,12,2017|BMW|430i Gran Coupe,down,15,0.0001759585782,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,13,2022|Lexus|RX 350,down,9,0.0001774774716,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,true
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,14,2026|Ford|Bronco Badlands 4WD,down,7,0.0001800169109,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,true
targeted-eig-aec84a9237,heldout,default,active,2020|Chevrolet|Bolt EV,15,2020|Honda|Accord,down,29,0.0001769780499,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,1,2021|Toyota|Venza AWD,down,3570,0.0001553470007,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,3,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,2,2019|BMW|M850i xDrive Coupe,down,645,0.0001665618713,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,3,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,3,2021|Ford|EcoSport FWD,up,259,0.0005307320637,2021|Ford|EcoSport FWD,12.67948581,12.27468954,0.4047962713,3,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,4,2020|Ford|EcoSport FWD,down,273,0.0003670448225,2026|Ford|Escape FWD,12.27468954,12.49616898,-0.2214794417,3,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,5,2024|Ford|Escape FWD,up,24,0.00109500996,2026|Ford|Escape FWD,12.49616898,12.09837788,0.3977911059,3,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,6,2026|Ford|Escape FWD,down,406,0.0003883255107,2021|Ford|Edge FWD,12.09837788,12.34622616,-0.2478482798,3,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,7,2022|Hyundai|Tucson FWD,down,19,0.0004790147142,2021|Ford|Edge FWD,12.34622616,12.43304124,-0.08681508266,3,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,8,2024|Ford|Expedition 4WD,down,16,0.000613912801,2021|Ford|Edge FWD,12.43304124,12.33129122,0.1017500252,3,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,9,2022|Nissan|Rogue FWD,down,12,0.0006135826059,2017|Ford|Escape FWD FFV,12.33129122,12.38629069,-0.0549994707,3,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,10,2017|Ford|Escape FWD FFV,down,30,0.0005438385733,2021|Ford|Edge FWD,12.38629069,12.38769394,-0.001403251567,3,false
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,11,2020|Ford|Fusion FWD,down,10,0.000574593229,2021|Ford|Edge FWD,12.38769394,12.41480507,-0.02711112981,3,true
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,12,2024|GMC|Terrain FWD,down,6,0.0006305085844,2021|Ford|Escape FWD HEV,12.41480507,12.43428144,-0.01947636777,3,true
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,13,2021|Ford|Escape FWD HEV,up,7,0.001696452891,2020|Ford|Escape FWD HEV,12.43428144,12.16822033,0.2660611062,3,true
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,14,2020|Ford|Escape FWD HEV,down,2,0.001081200013,2022|Ford|Escape FWD PHEV,12.16822033,12.2954746,-0.1272542672,3,true
